date	cape-1	cape-3	cape-6	cape-12	cape-24	cape-60	cape-120	shiller-cape	ret-1	ret-3	ret-6	ret-12	ret-24	ret-60	ret-120	rret-1	rret-3	rret-6	rret-12	rret-24	rret-60	rret-120
1912.11	14.27	14.42	14.63	14.89	14.02	13.81	13.75	13.75	-0.04	-0.08	-0.12	-0.17	-0.21	-0.28	-0.10	-0.03	-0.08	-0.11	-0.20	-0.24	-0.47	-0.47
1912.12	13.71	13.90	14.07	14.42	13.72	13.46	13.39	13.39	-0.01	-0.06	-0.13	-0.14	-0.22	-0.28	-0.06	-0.02	-0.07	-0.14	-0.17	-0.25	-0.49	-0.46
1913.01	13.16	13.42	13.65	14.03	13.53	13.22	13.15	13.15	-0.04	-0.05	-0.12	-0.10	-0.20	-0.22	-0.04	-0.04	-0.05	-0.12	-0.12	-0.22	-0.46	-0.44
1913.02	12.92	12.87	13.08	13.45	13.10	12.77	12.68	12.68	-0.02	-0.05	-0.06	-0.05	-0.18	-0.17	0.03	-0.02	-0.04	-0.07	-0.06	-0.19	-0.42	-0.40
1913.03	12.79	12.64	12.77	13.13	12.92	12.54	12.44	12.44	-0.00	-0.08	-0.03	-0.05	-0.14	-0.17	0.07	-0.00	-0.08	-0.05	-0.06	-0.15	-0.42	-0.37
1913.04	12.88	12.77	12.73	13.05	12.96	12.54	12.43	12.43	-0.03	-0.06	-0.06	-0.08	-0.07	-0.18	0.04	-0.02	-0.07	-0.08	-0.08	-0.09	-0.43	-0.40
1913.05	12.77	12.66	12.52	12.75	12.81	12.34	12.22	12.22	-0.05	-0.01	-0.06	-0.04	-0.07	-0.13	0.01	-0.06	-0.03	-0.10	-0.06	-0.11	-0.42	-0.42
1913.06	11.98	11.96	11.81	11.93	12.10	11.61	11.49	11.49	0.01	0.05	-0.01	0.00	-0.01	-0.08	0.03	0.00	0.03	-0.03	-0.01	-0.04	-0.39	-0.41
1913.07	12.25	12.10	11.97	11.96	12.19	11.65	11.53	11.53	0.03	0.00	0.02	-0.07	-0.03	-0.09	-0.02	0.03	-0.01	0.01	-0.08	-0.05	-0.40	-0.44
1913.08	12.82	12.57	12.41	12.30	12.57	11.98	11.85	11.85	0.01	-0.05	0.00	-0.09	-0.01	-0.10	-0.04	-0.00	-0.07	0.00	-0.12	-0.03	-0.42	-0.45
1913.09	12.92	12.77	12.53	12.33	12.59	11.98	11.84	11.84	-0.03	-0.06	-0.02	-0.10	0.02	-0.12	-0.04	-0.03	-0.06	-0.01	-0.12	0.01	-0.44	-0.44
1913.10	12.76	12.56	12.29	12.00	12.21	11.61	11.47	11.47	-0.03	0.01	-0.02	-0.07	0.11	-0.05	-0.03	-0.04	0.01	0.00	-0.08	0.08	-0.41	-0.44
1913.11	12.42	12.27	12.00	11.65	11.80	11.21	11.07	11.07	-0.00	0.05	0.01	-0.05	0.18	0.00	0.03	0.01	0.07	0.04	-0.06	0.15	-0.38	-0.40
1913.12	12.77	12.57	12.30	11.86	11.93	11.31	11.17	11.17	0.04	0.03	0.01	-0.09	0.18	-0.02	0.06	0.04	0.05	0.02	-0.09	0.14	-0.40	-0.39
1914.01	13.29	13.21	12.96	12.49	12.43	11.78	11.64	11.64	0.01	-0.03	-0.08	-0.11	0.11	-0.06	0.05	0.02	-0.01	-0.08	-0.12	0.07	-0.43	-0.39
1914.02	13.80	13.67	13.42	12.92	12.75	12.07	11.91	11.91	-0.02	-0.04	-0.09	-0.13	0.08	-0.07	0.05	-0.02	-0.04	-0.12	-0.14	0.03	-0.43	-0.40
1914.03	13.60	13.49	13.31	12.81	12.54	11.86	11.69	11.69	-0.02	-0.02	-0.08	-0.09	0.10	-0.02	0.05	-0.01	-0.02	-0.10	-0.09	0.04	-0.41	-0.39
1914.04	13.62	13.46	13.26	12.78	12.40	11.71	11.52	11.52	0.01	-0.05	-0.05	0.00	0.12	0.03	0.05	-0.00	-0.07	-0.08	-0.02	0.03	-0.39	-0.40
1914.05	13.63	13.52	13.34	12.87	12.38	11.69	11.48	11.48	-0.00	-0.06	-0.06	-0.03	0.13	0.10	0.04	-0.00	-0.09	-0.09	-0.05	0.05	-0.36	-0.40
1914.06	13.91	13.66	13.42	12.97	12.37	11.66	11.43	11.43	-0.06	-0.06	-0.10	-0.01	0.15	0.13	0.06	-0.06	-0.08	-0.11	-0.03	0.06	-0.34	-0.38
1914.07	13.22	12.97	12.72	12.29	11.64	10.94	10.69	10.69	0.00	0.00	-0.03	0.04	0.20	0.24	0.18	-0.02	-0.01	-0.04	0.03	0.11	-0.29	-0.31
1914.08	13.31	13.00	12.66	12.21	11.49	10.77	10.49	10.49	0.00	0.00	-0.04	0.09	0.21	0.15	0.22	0.00	0.00	-0.02	0.10	0.13	-0.33	-0.27
1914.09	13.79	13.35	12.92	12.40	11.59	10.82	10.50	10.50	0.00	-0.04	-0.01	0.13	0.26	0.17	0.20	0.01	-0.03	0.02	0.14	0.16	-0.33	-0.28
1914.10	14.16	13.84	13.32	12.72	11.82	10.98	10.61	10.61	0.00	-0.03	0.06	0.19	0.30	0.23	0.19	-0.01	-0.03	0.07	0.18	0.16	-0.31	-0.30
1914.11	14.12	13.98	13.47	12.79	11.83	10.93	10.52	10.52	-0.04	-0.04	0.04	0.23	0.33	0.20	0.26	-0.03	-0.02	0.05	0.22	0.18	-0.34	-0.26
1914.12	14.03	13.74	13.31	12.56	11.58	10.62	10.17	10.17	0.02	0.03	0.09	0.29	0.33	0.21	0.38	0.02	0.05	0.09	0.26	0.16	-0.35	-0.19
1915.01	14.38	14.18	13.82	12.99	11.94	10.87	10.36	10.36	-0.01	0.09	0.07	0.25	0.28	0.18	0.41	-0.00	0.10	0.07	0.21	0.10	-0.38	-0.17
1915.02	13.55	14.03	13.86	13.10	12.03	10.90	10.33	10.33	0.03	0.08	0.13	0.25	0.22	0.10	0.45	0.04	0.07	0.12	0.20	0.02	-0.44	-0.16
1915.03	13.18	13.99	14.21	13.64	12.57	11.34	10.71	10.71	0.08	0.06	0.14	0.21	0.23	0.15	0.37	0.06	0.04	0.12	0.14	0.01	-0.42	-0.21
1915.04	13.21	14.03	14.77	14.51	13.46	12.11	11.40	11.40	-0.02	-0.02	0.12	0.11	0.13	0.06	0.26	-0.03	-0.03	0.10	0.05	-0.11	-0.48	-0.27
1915.05	12.30	12.86	13.83	13.96	13.06	11.74	11.03	11.03	0.01	0.05	0.19	0.17	0.11	0.01	0.33	0.01	0.05	0.17	0.10	-0.12	-0.50	-0.22
1915.06	12.00	12.44	13.42	13.96	13.23	11.90	11.15	11.15	-0.00	0.08	0.18	0.16	0.12	-0.01	0.34	-0.00	0.08	0.16	0.09	-0.13	-0.52	-0.22
1915.07	11.44	11.92	12.73	13.69	13.17	11.87	11.11	11.11	0.04	0.14	0.16	0.15	0.10	-0.01	0.39	0.04	0.13	0.13	0.08	-0.13	-0.52	-0.21
1915.08	11.44	11.93	12.67	13.95	13.68	12.38	11.58	11.58	0.04	0.13	0.10	0.11	0.02	-0.09	0.35	0.04	0.11	0.07	0.03	-0.21	-0.55	-0.23
1915.09	11.39	11.86	12.59	14.06	14.09	12.84	12.01	12.01	0.06	0.09	0.06	0.12	-0.06	-0.09	0.33	0.05	0.07	0.02	0.02	-0.29	-0.54	-0.24
1915.10	11.46	11.91	12.64	14.22	14.59	13.41	12.55	12.55	0.04	0.02	-0.01	0.09	-0.16	-0.14	0.30	0.02	0.00	-0.05	-0.01	-0.37	-0.56	-0.25
1915.11	11.43	11.78	12.47	14.07	14.80	13.74	12.86	12.86	0.00	-0.03	-0.02	0.08	-0.26	-0.21	0.30	0.00	-0.04	-0.06	-0.03	-0.43	-0.59	-0.26
1915.12	11.15	11.45	12.06	13.57	14.64	13.76	12.88	12.88	-0.02	-0.03	-0.01	0.03	-0.28	-0.28	0.31	-0.03	-0.05	-0.06	-0.08	-0.46	-0.62	-0.24
1916.01	10.50	10.84	11.35	12.70	14.06	13.39	12.54	12.54	-0.01	-0.03	-0.01	0.03	-0.23	-0.24	0.36	-0.01	-0.05	-0.05	-0.09	-0.43	-0.58	-0.21
1916.02	9.85	10.29	10.79	12.02	13.61	13.16	12.35	12.35	-0.00	0.01	0.01	-0.02	-0.19	-0.23	0.38	-0.01	-0.02	-0.04	-0.15	-0.40	-0.57	-0.20
1916.03	9.19	9.69	10.24	11.39	13.16	12.95	12.18	12.18	-0.01	0.02	0.06	0.02	-0.21	-0.25	0.29	-0.02	-0.01	-0.00	-0.11	-0.40	-0.57	-0.24
1916.04	8.62	9.03	9.64	10.72	12.59	12.61	11.91	11.91	0.02	0.02	0.10	0.01	-0.21	-0.24	0.27	0.01	-0.00	0.03	-0.15	-0.41	-0.55	-0.25
1916.05	8.37	8.73	9.36	10.42	12.42	12.69	12.03	12.03	0.01	0.00	0.10	-0.04	-0.20	-0.23	0.25	0.00	-0.02	0.02	-0.20	-0.41	-0.54	-0.25
1916.06	8.06	8.38	8.96	10.01	12.07	12.60	12.00	12.00	-0.01	0.03	0.05	-0.03	-0.20	-0.30	0.29	-0.01	0.01	-0.03	-0.20	-0.42	-0.57	-0.21
1916.07	7.66	7.95	8.45	9.49	11.55	12.32	11.79	11.79	0.01	0.08	0.04	-0.05	-0.19	-0.29	0.37	-0.00	0.03	-0.04	-0.20	-0.42	-0.57	-0.16
1916.08	7.32	7.62	8.08	9.10	11.15	12.17	11.73	11.73	0.04	0.10	-0.03	-0.08	-0.18	-0.31	0.41	0.02	0.04	-0.12	-0.23	-0.42	-0.57	-0.12
1916.09	7.24	7.50	7.94	8.94	11.00	12.29	11.94	11.94	0.03	0.01	-0.04	-0.16	-0.22	-0.32	0.38	0.01	-0.03	-0.11	-0.30	-0.45	-0.57	-0.13
1916.10	7.17	7.35	7.76	8.72	10.75	12.29	12.05	12.05	0.02	-0.04	-0.08	-0.23	-0.21	-0.33	0.30	0.01	-0.07	-0.18	-0.36	-0.44	-0.57	-0.16
1916.11	7.06	7.21	7.55	8.45	10.42	12.19	12.05	12.05	-0.04	-0.12	-0.13	-0.31	-0.21	-0.31	0.29	-0.05	-0.15	-0.22	-0.41	-0.44	-0.54	-0.16
1916.12	6.58	6.71	6.98	7.76	9.56	11.43	11.41	11.41	-0.02	-0.05	-0.08	-0.31	-0.19	-0.25	0.38	-0.03	-0.08	-0.18	-0.41	-0.43	-0.50	-0.10
1917.01	6.20	6.36	6.58	7.25	8.92	10.90	10.99	10.99	-0.06	-0.04	-0.08	-0.25	-0.18	-0.24	0.40	-0.08	-0.11	-0.16	-0.37	-0.42	-0.47	-0.06
1917.02	5.84	5.80	5.95	6.49	7.94	9.89	10.06	10.06	0.03	-0.02	-0.06	-0.18	-0.13	-0.17	0.51	0.03	-0.08	-0.13	-0.30	-0.35	-0.41	0.04
1917.03	6.26	6.05	6.11	6.55	7.95	10.07	10.33	10.33	-0.02	-0.03	-0.13	-0.22	-0.13	-0.17	0.49	-0.06	-0.10	-0.21	-0.33	-0.36	-0.40	0.03
1917.04	5.95	5.82	5.74	6.05	7.27	9.33	9.64	9.64	-0.03	-0.04	-0.16	-0.21	-0.09	-0.10	0.55	-0.05	-0.06	-0.22	-0.30	-0.31	-0.32	0.13
1917.05	6.03	5.75	5.53	5.71	6.77	8.78	9.14	9.14	0.02	-0.04	-0.21	-0.16	0.01	-0.04	0.66	0.00	-0.05	-0.25	-0.26	-0.23	-0.26	0.22
1917.06	6.24	5.99	5.69	5.72	6.68	8.74	9.15	9.15	-0.03	-0.10	-0.25	-0.18	0.02	-0.07	0.65	-0.01	-0.12	-0.29	-0.27	-0.22	-0.27	0.22
1917.07	6.35	6.16	5.81	5.66	6.50	8.56	9.00	9.00	-0.03	-0.13	-0.18	-0.15	0.08	-0.03	0.73	-0.04	-0.17	-0.25	-0.28	-0.20	-0.26	0.28
1917.08	6.07	6.01	5.72	5.44	6.12	8.11	8.57	8.57	-0.05	-0.17	-0.13	-0.11	0.04	0.04	0.88	-0.07	-0.21	-0.20	-0.25	-0.24	-0.19	0.42
1917.09	5.82	5.71	5.47	5.12	5.63	7.49	7.95	7.95	-0.05	-0.16	-0.10	-0.07	0.11	0.12	1.09	-0.07	-0.19	-0.15	-0.21	-0.17	-0.11	0.60
1917.10	5.63	5.44	5.27	4.84	5.20	6.93	7.39	7.39	-0.08	-0.06	-0.06	0.02	0.23	0.21	1.17	-0.08	-0.09	-0.11	-0.14	-0.08	-0.03	0.69
1917.11	5.33	5.15	4.96	4.53	4.74	6.32	6.75	6.75	-0.03	0.06	0.06	0.14	0.31	0.25	1.42	-0.05	0.01	-0.02	-0.05	-0.05	0.00	0.89
1917.12	5.15	5.04	4.83	4.41	4.48	5.98	6.41	6.41	0.06	0.07	0.10	0.16	0.31	0.29	1.57	0.04	0.05	0.02	-0.04	-0.05	0.05	1.03
1918.01	5.51	5.37	5.14	4.71	4.64	6.18	6.64	6.64	0.03	0.00	0.04	0.09	0.22	0.23	1.43	0.02	-0.01	-0.03	-0.08	-0.11	0.03	0.97
1918.02	5.87	5.66	5.42	4.97	4.75	6.30	6.78	6.78	-0.02	0.00	0.02	0.06	0.09	0.25	1.33	-0.01	-0.03	-0.07	-0.08	-0.21	0.05	0.92
1918.03	5.95	5.77	5.51	5.05	4.70	6.20	6.69	6.69	-0.01	0.02	0.04	0.12	0.19	0.30	1.51	-0.02	-0.03	-0.08	-0.05	-0.15	0.08	1.05
1918.04	5.88	5.78	5.53	5.08	4.61	6.03	6.52	6.52	0.03	0.04	0.09	0.16	0.19	0.26	1.69	0.01	-0.02	-0.03	-0.01	-0.17	0.06	1.23
1918.05	6.16	5.99	5.74	5.27	4.69	6.08	6.58	6.58	0.00	0.02	0.08	0.21	0.08	0.17	1.69	-0.01	-0.04	-0.04	0.03	-0.24	-0.00	1.27
1918.06	6.34	6.09	5.85	5.35	4.69	5.99	6.50	6.50	0.01	0.01	0.06	0.24	0.06	0.12	1.55	-0.02	-0.05	-0.06	0.08	-0.25	-0.03	1.19
1918.07	6.44	6.21	5.92	5.40	4.66	5.87	6.37	6.37	0.01	0.05	0.05	0.27	0.05	0.07	1.55	-0.01	-0.01	-0.04	0.10	-0.24	-0.06	1.25
1918.08	6.69	6.40	6.06	5.52	4.69	5.80	6.30	6.30	-0.01	0.06	0.04	0.17	0.00	0.07	1.61	-0.02	0.00	-0.01	0.02	-0.24	-0.04	1.35
1918.09	6.81	6.51	6.12	5.56	4.67	5.65	6.15	6.15	0.04	0.05	0.08	0.19	0.04	0.08	1.81	0.02	-0.00	0.03	0.05	-0.18	-0.01	1.55
1918.10	7.26	6.96	6.52	5.88	4.89	5.78	6.29	6.29	0.03	-0.00	0.07	0.20	0.00	0.02	1.75	0.01	-0.03	0.02	0.06	-0.19	-0.06	1.56
1918.11	7.62	7.30	6.84	6.12	5.05	5.81	6.33	6.33	-0.02	-0.02	0.11	0.14	-0.07	0.03	1.86	-0.03	-0.02	0.07	0.00	-0.24	-0.03	1.71
1918.12	7.70	7.38	6.90	6.14	5.03	5.63	6.13	6.13	-0.01	0.03	0.17	0.13	-0.14	0.08	1.93	-0.01	0.03	0.14	-0.01	-0.27	0.03	1.83
1919.01	7.93	7.63	7.16	6.32	5.16	5.60	6.10	6.10	0.00	0.07	0.21	0.12	-0.09	0.12	2.17	0.02	0.06	0.15	-0.04	-0.21	0.07	2.06
1919.02	8.15	8.02	7.58	6.69	5.44	5.73	6.24	6.24	0.03	0.14	0.13	0.03	-0.10	0.13	2.17	0.02	0.09	0.03	-0.15	-0.21	0.06	2.00
1919.03	8.18	8.24	7.92	7.02	5.71	5.83	6.36	6.36	0.03	0.13	0.11	0.07	-0.15	0.07	2.13	0.01	0.10	0.02	-0.11	-0.24	0.03	2.02
1919.04	8.45	8.39	8.22	7.36	5.97	5.92	6.46	6.46	0.07	0.13	0.13	0.03	-0.18	0.01	2.01	0.06	0.09	0.04	-0.16	-0.24	-0.00	1.98
1919.05	9.14	8.94	8.85	8.02	6.49	6.25	6.83	6.83	0.03	-0.01	0.02	-0.10	-0.21	-0.06	1.86	0.03	-0.06	-0.06	-0.26	-0.24	-0.06	1.84
1919.06	9.55	9.36	9.22	8.48	6.86	6.42	7.02	7.02	0.03	-0.02	-0.03	-0.14	-0.29	-0.06	1.84	0.00	-0.07	-0.13	-0.30	-0.32	-0.07	1.81
1919.07	9.63	9.54	9.33	8.74	7.07	6.45	7.05	7.05	-0.07	-0.00	-0.07	-0.17	-0.31	-0.05	1.99	-0.08	-0.04	-0.16	-0.30	-0.32	-0.03	2.01
1919.08	9.13	8.91	8.67	8.22	6.67	5.91	6.48	6.48	0.02	0.04	-0.09	-0.14	-0.27	0.05	2.39	0.01	-0.01	-0.17	-0.25	-0.27	0.10	2.47
1919.09	9.43	9.19	8.93	8.50	6.94	5.97	6.56	6.56	0.05	-0.01	-0.04	-0.13	-0.27	0.03	2.47	0.03	-0.07	-0.13	-0.22	-0.25	0.07	2.57
1919.10	9.85	9.71	9.41	8.97	7.37	6.17	6.79	6.79	-0.03	-0.07	-0.09	-0.17	-0.29	-0.04	1.96	-0.05	-0.13	-0.19	-0.24	-0.27	0.01	2.09
1919.11	9.57	9.39	9.10	8.67	7.19	5.86	6.47	6.47	-0.03	-0.12	-0.12	-0.19	-0.23	0.05	1.24	-0.05	-0.16	-0.21	-0.24	-0.18	0.13	1.39
1919.12	9.34	9.10	8.82	8.38	7.03	5.57	6.16	6.16	-0.01	-0.03	-0.11	-0.24	-0.18	0.14	1.40	-0.03	-0.07	-0.20	-0.26	-0.10	0.24	1.64
1920.01	9.30	9.05	8.76	8.26	7.00	5.40	5.99	5.99	-0.08	-0.03	-0.10	-0.19	-0.17	0.20	1.46	-0.09	-0.07	-0.17	-0.18	-0.06	0.34	1.77
1920.02	8.72	8.46	8.14	7.64	6.53	4.91	5.46	5.46	0.07	-0.00	-0.06	-0.13	-0.08	0.32	1.85	0.06	-0.06	-0.10	-0.08	0.06	0.49	2.27
1920.03	9.45	9.21	8.83	8.27	7.11	5.22	5.80	5.80	-0.01	-0.09	-0.09	-0.21	-0.11	0.20	1.76	-0.04	-0.14	-0.11	-0.15	0.05	0.36	2.22
1920.04	9.29	9.09	8.72	8.13	7.04	5.04	5.60	5.60	-0.06	-0.08	-0.08	-0.20	-0.05	0.20	1.96	-0.08	-0.10	-0.07	-0.10	0.16	0.41	2.54
1920.05	8.96	8.64	8.29	7.69	6.69	4.67	5.19	5.19	-0.02	-0.06	-0.07	-0.12	0.06	0.32	1.97	-0.03	-0.04	-0.03	0.03	0.31	0.57	2.62
1920.06	8.91	8.63	8.26	7.63	6.65	4.55	5.04	5.04	-0.00	-0.01	-0.14	-0.17	0.07	0.36	1.72	0.00	0.04	-0.07	-0.02	0.34	0.63	2.38
1920.07	9.19	8.94	8.53	7.86	6.86	4.59	5.08	5.08	-0.04	-0.00	-0.10	-0.17	0.08	0.40	1.66	-0.02	0.04	-0.02	-0.03	0.33	0.65	2.34
1920.08	9.12	8.99	8.61	7.93	6.92	4.55	5.02	5.02	0.04	-0.02	-0.07	-0.15	0.16	0.48	1.74	0.05	0.01	0.02	-0.03	0.42	0.70	2.37
1920.09	9.47	9.52	9.23	8.51	7.44	4.81	5.30	5.30	0.00	-0.13	-0.13	-0.16	0.15	0.46	1.64	0.01	-0.11	-0.04	-0.04	0.39	0.65	2.18
1920.10	9.52	9.56	9.43	8.75	7.64	4.88	5.35	5.35	-0.05	-0.10	-0.12	-0.15	0.18	0.51	1.27	-0.05	-0.05	-0.04	-0.03	0.40	0.70	1.74
1920.11	9.15	9.10	9.09	8.51	7.43	4.69	5.13	5.13	-0.09	-0.06	-0.05	-0.06	0.18	0.64	1.22	-0.07	0.02	0.06	0.07	0.39	0.80	1.68
1920.12	8.57	8.50	8.50	8.05	7.03	4.40	4.78	4.78	0.04	0.01	-0.04	0.07	0.29	0.83	1.28	0.07	0.07	0.06	0.20	0.48	0.98	1.74
1921.01	9.08	9.09	9.06	8.72	7.61	4.73	5.12	5.12	-0.01	-0.03	-0.08	0.03	0.25	0.78	1.25	0.03	0.02	-0.01	0.15	0.42	0.89	1.69
1921.02	9.62	9.43	9.34	9.07	7.94	4.90	5.27	5.27	-0.03	0.01	-0.09	0.06	0.31	0.79	1.44	-0.02	0.05	-0.05	0.15	0.44	0.84	1.86
1921.03	9.68	9.40	9.25	9.03	7.93	4.86	5.19	5.19	0.00	-0.05	-0.04	0.13	0.37	0.72	1.55	0.02	-0.01	0.00	0.23	0.49	0.76	1.99
1921.04	10.39	9.92	9.58	9.33	8.21	5.00	5.30	5.30	0.03	-0.05	-0.03	0.19	0.32	0.66	1.30	0.05	-0.03	0.00	0.29	0.41	0.68	1.68
1921.05	11.56	10.93	10.38	10.02	8.84	5.35	5.61	5.61	-0.08	-0.09	-0.01	0.20	0.22	0.62	1.01	-0.07	-0.09	0.01	0.27	0.28	0.61	1.33
1921.06	11.21	10.66	9.94	9.45	8.36	5.03	5.22	5.22	-0.00	0.01	0.12	0.29	0.27	0.85	1.12	-0.01	0.01	0.14	0.36	0.32	0.84	1.47
1921.07	11.92	11.19	10.32	9.58	8.49	5.08	5.20	5.20	-0.01	0.03	0.12	0.30	0.23	0.93	1.19	-0.01	0.04	0.17	0.37	0.27	0.95	1.57
1921.08	12.85	11.82	10.78	9.73	8.61	5.12	5.16	5.16	0.02	0.09	0.16	0.37	0.26	1.03	1.16	0.04	0.11	0.21	0.46	0.30	1.07	1.53
1921.09	14.53	13.28	11.92	10.45	9.17	5.43	5.38	5.38	0.01	0.11	0.17	0.37	0.23	1.02	0.79	0.01	0.12	0.23	0.44	0.25	1.02	1.09
1921.10	16.05	14.68	12.97	11.04	9.58	5.64	5.48	5.48	0.05	0.09	0.23	0.38	0.20	0.94	0.53	0.06	0.13	0.28	0.45	0.21	0.93	0.80
1921.11	18.93	17.07	14.86	12.29	10.48	6.13	5.84	5.84	0.04	0.06	0.21	0.25	0.17	0.87	0.47	0.04	0.09	0.26	0.29	0.18	0.84	0.74
1921.12	22.11	19.69	16.93	13.54	11.30	6.57	6.11	6.11	-0.00	0.06	0.16	0.20	0.17	0.85	0.15	0.02	0.10	0.20	0.23	0.17	0.80	0.37
1922.01	25.80	22.62	19.13	14.81	11.98	6.92	6.29	6.29	0.02	0.12	0.17	0.22	0.21	0.84	0.14	0.02	0.14	0.17	0.23	0.18	0.77	0.34
1922.02	23.10	24.09	20.98	16.09	12.66	7.29	6.46	6.46	0.04	0.14	0.18	0.24	0.19	0.83	0.10	0.05	0.16	0.21	0.25	0.17	0.78	0.32
1922.03	21.97	24.41	22.92	17.86	13.72	7.88	6.82	6.82	0.06	0.09	0.17	0.22	0.12	0.79	0.07	0.06	0.09	0.18	0.21	0.10	0.73	0.27
1922.04	21.06	23.21	24.41	19.80	14.96	8.59	7.27	7.27	0.04	0.04	0.13	0.11	0.04	0.73	-0.24	0.04	0.03	0.13	0.10	0.02	0.67	-0.08
1922.05	20.17	21.96	24.57	21.24	15.91	9.17	7.59	7.59	-0.01	0.04	0.03	0.02	-0.01	0.72	-0.35	-0.01	0.04	0.03	0.00	-0.02	0.65	-0.21
1922.06	18.50	19.97	22.83	21.48	16.08	9.32	7.56	7.56	0.01	0.07	0.04	-0.01	0.02	0.76	-0.44	0.00	0.08	0.03	-0.03	0.00	0.67	-0.31
1922.07	17.26	18.53	20.88	21.62	16.36	9.56	7.60	7.60	0.04	0.09	0.05	-0.05	0.06	0.79	-0.41	0.05	0.09	0.05	-0.07	0.04	0.74	-0.27
1922.08	17.07	18.16	20.25	22.49	17.41	10.29	8.02	8.02	0.03	-0.00	0.05	-0.08	0.06	0.82	-0.15	0.03	-0.02	0.04	-0.11	0.03	0.75	0.05
1922.09	16.28	17.41	19.26	22.47	18.06	10.80	8.26	8.27	0.02	-0.03	0.04	-0.10	0.02	0.87	-0.09	0.02	-0.05	0.03	-0.13	-0.01	0.79	0.13
1922.10	15.59	16.59	18.25	21.95	18.50	11.22	8.43	8.43	-0.05	-0.04	-0.02	-0.13	-0.01	0.80	-0.23	-0.06	-0.04	-0.03	-0.16	-0.04	0.73	-0.03
1922.11	14.03	14.77	16.18	19.70	17.58	10.82	8.00	8.00	-0.00	0.05	-0.01	-0.06	0.10	0.94	-0.20	-0.01	0.05	-0.02	-0.09	0.07	0.88	0.02
1922.12	13.28	13.92	15.13	18.39	17.48	10.94	7.96	7.96	0.01	0.07	-0.05	-0.03	0.16	0.99	-0.22	0.02	0.08	-0.06	-0.05	0.13	0.94	0.00
1923.01	12.97	13.55	14.61	17.51	17.83	11.37	8.15	8.15	0.04	0.02	-0.09	-0.01	0.19	0.97	-0.20	0.04	0.02	-0.12	-0.04	0.15	0.91	0.04
1923.02	13.00	13.53	14.48	17.15	18.52	12.06	8.53	8.53	0.02	-0.07	-0.13	-0.04	0.15	0.87	-0.33	0.02	-0.07	-0.14	-0.07	0.12	0.83	-0.11
1923.03	12.78	13.23	14.08	16.46	18.69	12.45	8.70	8.70	-0.03	-0.12	-0.14	-0.08	0.10	0.94	-0.34	-0.04	-0.13	-0.16	-0.09	0.07	0.90	-0.12
1923.04	11.87	12.26	12.97	14.98	17.72	12.13	8.37	8.37	-0.05	-0.11	-0.12	-0.07	0.13	1.13	-0.24	-0.05	-0.13	-0.14	-0.07	0.11	1.11	0.02
1923.05	11.02	11.33	11.92	13.60	16.61	11.71	8.00	8.00	-0.04	-0.07	-0.05	-0.02	0.22	1.31	0.02	-0.04	-0.08	-0.07	-0.03	0.20	1.27	0.37
1923.06	10.22	10.52	11.02	12.44	15.58	11.34	7.67	7.67	-0.03	-0.02	0.03	0.03	0.29	1.28	0.25	-0.04	-0.03	0.01	0.03	0.26	1.27	0.67
1923.07	9.54	9.78	10.21	11.41	14.53	10.95	7.35	7.35	0.00	-0.00	0.10	0.12	0.38	1.38	0.39	0.01	-0.01	0.09	0.13	0.34	1.39	0.83
1923.08	9.49	9.66	10.05	11.11	14.29	11.17	7.44	7.44	0.01	0.02	0.10	0.15	0.39	1.44	0.32	0.00	0.01	0.09	0.16	0.34	1.44	0.71
1923.09	9.17	9.43	9.78	10.73	13.85	11.26	7.46	7.46	-0.01	0.05	0.07	0.13	0.41	1.60	0.30	-0.02	0.04	0.07	0.14	0.37	1.58	0.69
1923.10	8.80	9.02	9.34	10.18	13.10	11.10	7.32	7.32	0.03	0.10	0.06	0.14	0.48	1.69	0.19	0.03	0.10	0.08	0.14	0.45	1.71	0.56
1923.11	8.87	9.06	9.39	10.18	13.00	11.48	7.55	7.55	0.03	0.07	0.02	0.17	0.48	1.79	0.18	0.03	0.08	0.04	0.17	0.42	1.80	0.55
1923.12	8.94	9.16	9.49	10.23	12.91	11.90	7.81	7.81	0.03	0.02	0.01	0.19	0.46	1.71	0.17	0.03	0.03	0.03	0.19	0.41	1.74	0.53
1924.01	9.01	9.24	9.57	10.28	12.78	12.31	8.07	8.07	0.00	-0.04	0.02	0.20	0.43	1.82	0.19	0.01	-0.02	0.03	0.20	0.38	1.85	0.56
1924.02	9.14	9.19	9.47	10.15	12.43	12.45	8.16	8.16	-0.02	-0.05	0.05	0.20	0.43	1.82	0.28	-0.01	-0.03	0.07	0.20	0.37	1.83	0.65
1924.03	9.01	9.00	9.21	9.81	11.84	12.30	8.06	8.06	-0.02	-0.01	0.06	0.19	0.36	1.92	0.23	-0.02	-0.00	0.06	0.18	0.30	1.94	0.59
1924.04	8.84	8.85	8.95	9.47	11.27	12.10	7.92	7.92	-0.00	0.06	0.07	0.21	0.35	1.97	0.28	-0.00	0.06	0.06	0.20	0.28	1.99	0.64
1924.05	8.79	8.81	8.84	9.29	10.91	12.07	7.90	7.90	0.02	0.10	0.14	0.25	0.36	2.03	0.16	0.02	0.10	0.12	0.23	0.30	2.03	0.48
